,Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
2438,4273245992,2015-12-30T00:00:00,1520.0,,1256.0,CA,201605.0,,,PA,GY,1124 LOGAN STREET,00675,56.0,80.69C,PARKED OVER TIME LIM,58.0,6483115.7,1849992.3
2439,4273249665,2015-12-30T00:00:00,938.0,CT66,,CA,201609.0,,TOYT,PA,GY,700 NEW HIGH ST N,00671,56.0,88.13B+,METER EXP.,63.0,6489395.0,1844337.7
2440,4273249676,2015-12-30T00:00:00,943.0,CT523,,CA,201607.0,,TOYT,PU,WT,718 SPRING ST N,00671,56.0,88.13B+,METER EXP.,63.0,6489670.6,1844378.8
2441,4273249680,2015-12-30T00:00:00,949.0,CT74A,,CA,201605.0,,TOYT,PA,SL,615 NEW HIGH ST N,00671,56.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
2442,4273249691,2015-12-30T00:00:00,1009.0,SA42A,,CA,201602.0,,,PU,GY,1933 SUNSET BL W,00671,56.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
2443,4273249702,2015-12-30T00:00:00,1105.0,,,CA,201604.0,,,PA,MR,1629 FAIR PARK AVE W,00671,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
2444,4273249713,2015-12-30T00:00:00,1109.0,,,CA,201605.0,,TOYT,PA,WT,1637 FAIR PARK AVE W,00671,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
2445,4273249724,2015-12-30T00:00:00,1115.0,,,CA,201603.0,,AUDI,PA,BK,4953 TOWNSEND AVE,00671,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
2446,4273249735,2015-12-30T00:00:00,1120.0,,,CA,201608.0,,,PA,BK,4985 VINCENT AVE,00671,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
2447,4273249746,2015-12-30T00:00:00,1131.0,,,CA,201601.0,,TOYT,PA,MR,5031 LA RODA AVE,00671,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
2448,4273249750,2015-12-30T00:00:00,1136.0,,,CA,201511.0,,TOYT,PA,GY,4936 LA RODA AVE,00671,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
2449,4273249761,2015-12-30T00:00:00,1159.0,,,CA,201701.0,,VOLV,PA,WT,5284 EAGLE DALE AVE,00671,56.0,80.73.2,EXCEED 72HRS-ST,68.0,99999.0,99999.0
2450,4273249772,2015-12-30T00:00:00,1339.0,YO92,,CA,201611.0,,SUBA,PA,SL,5120 YORK BL E,00671,56.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
2451,4273249783,2015-12-30T00:00:00,1342.0,YO91,,CA,201611.0,,,PA,WT,5118 YORK BL E,00671,56.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
2452,4273249794,2015-12-30T00:00:00,1344.0,YO89,,CA,201511.0,,,PU,GY,5112 YORK BL E,00671,56.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
2453,4273249805,2015-12-30T00:00:00,1352.0,YO36,,CA,,,,PA,SL,5009 YORK BL E,00671,56.0,88.13B+,METER EXP.,63.0,6499103.6,1866641.9
2454,4273249816,2015-12-30T00:00:00,1410.0,HP200,,CA,201602.0,,ACUR,PA,WT,5619 FIGUEROA ST N,00671,56.0,88.13B+,METER EXP.,63.0,6502958.5,1862115.8
2455,4273249820,2015-12-30T00:00:00,1454.0,,,CA,201502.0,,,PA,MR,1528 ECHO PARK AVE N,00671,56.0,22500E,BLOCKING DRIVEWAY,68.0,6484412.5,1851697.0
2456,4273249831,2015-12-30T00:00:00,1523.0,GA125,,CA,201612.0,,,VN,WT,3212 GLENDALE BL N,00671,56.0,88.13B+,METER EXP.,63.0,6482674.8,1865314.6
2457,4273251463,2015-12-30T00:00:00,941.0,,,CA,8.0,,,CM,RD,520 6TH ST W,00665,56.0,80.56E4+,RED ZONE,93.0,6484601.5,1840014.0
2458,4273251474,2015-12-30T00:00:00,950.0,,,CA,,,CHEV,CM,WT,600 LEBANON ST,00665,56.0,80.69B,NO PARKING,73.0,6483528.0,1840853.1
2459,4273251485,2015-12-30T00:00:00,1008.0,CB3119,,CA,201607.0,,KIA,PA,BK,201 6TH ST W,00665,56.0,88.13B+,METER EXP.,63.0,6485641.3,1839201.4
2460,4273251496,2015-12-30T00:00:00,1017.0,,,CA,10.0,,,CM,WT,749 BROADWAY,00665,56.0,80.56E4+,RED ZONE,93.0,6484663.7,1838613.4
2461,4273251500,2015-12-30T00:00:00,1119.0,,,CA,201611.0,,,PA,BK,543 OLIVE,00665,56.0,80.56E2,YELLOW ZONE,58.0,6484900.7,1840259.1
2462,4273251511,2015-12-30T00:00:00,1129.0,,,CA,2.0,,,CM,WT,538 FLOWER ST,00665,56.0,80.69A+,STOP/STAND PROHIBIT,93.0,99999.0,99999.0
2463,4273251522,2015-12-30T00:00:00,1201.0,,,CA,201601.0,,,PA,BK,537 BROADWAY,00665,56.0,80.56E2,YELLOW ZONE,58.0,6485574.0,1839782.8
2464,4273251533,2015-12-30T00:00:00,1207.0,,,CA,201605.0,,,PA,SL,311 7TH AVE,00665,56.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
2465,4273251544,2015-12-30T00:00:00,1210.0,,,CA,201604.0,,MERZ,PA,SL,635 ST VINCENT CT,00665,56.0,80.69B,NO PARKING,73.0,6484961.5,1839336.4
2466,4273251555,2015-12-30T00:00:00,1217.0,,,CA,201606.0,,OTHR,CM,WT,321 6TH ST W,00665,56.0,80.56E4+,RED ZONE,93.0,6485166.9,1839572.2
2467,4273251566,2015-12-30T00:00:00,1224.0,,,CA,201608.0,,,CM,WT,310 7TH ST W,00665,56.0,80.56E4+,RED ZONE,93.0,6484794.4,1839024.6
2468,4273251570,2015-12-30T00:00:00,1232.0,,,CA,201509.0,,GMC,CM,BK,222 7TH ST W,00665,56.0,5204A-,DISPLAY OF TABS,25.0,6485162.3,1838738.4
2469,4273251581,2015-12-30T00:00:00,1302.0,,,CA,201509.0,,LEXS,PA,GO,525 BROADWAY,00665,56.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
2470,4273251592,2015-12-30T00:00:00,1305.0,,,CA,201603.0,,,PU,BK,617 BROADWAY,00665,56.0,80.56E2,YELLOW ZONE,58.0,99999.0,99999.0
2471,4273251603,2015-12-30T00:00:00,1310.0,,,CA,201601.0,,,CM,WT,650 ST VINCENT CT,00665,56.0,80.69AP+,NO STOP/STANDING,93.0,6484907.9,1839267.6
2472,4273251614,2015-12-30T00:00:00,1315.0,,,IL,,,,PA,BK,635 ST VINCENT CT,00665,56.0,80.69AP+,NO STOP/STANDING,93.0,6484961.5,1839336.4
2473,4273251625,2015-12-30T00:00:00,1347.0,,,CA,2.0,,,CM,WT,620 GRAND AVE,00665,56.0,80.56E4+,RED ZONE,93.0,6484205.2,1840043.0
2474,4273251636,2015-12-30T00:00:00,1351.0,,,CA,7.0,,,CM,BN,615 7TH ST W,00665,56.0,80.56E4+,RED ZONE,93.0,6483889.9,1839728.1
2475,4273251640,2015-12-30T00:00:00,1409.0,,,CA,201602.0,,MITS,PA,GO,719 BROADWAY,00665,56.0,80.56E2,YELLOW ZONE,58.0,6489239.6,1844560.3
2476,4273251651,2015-12-30T00:00:00,1528.0,LT4,,CA,201602.0,,CHEV,PA,BK,200 BOYD ST,00665,56.0,88.13B+,METER EXP.,63.0,6487342.1,1839891.2
2477,4273256352,2015-12-30T00:00:00,1150.0,,,CA,201607.0,,NISS,PA,WT,6303 RESEDA BLVD,389R,53.0,80.69B,NO PARKING,73.0,6399557.5,1890077.9
2478,4273256363,2015-12-30T00:00:00,1301.0,,,CA,201606.0,,,PA,BK,9301 TAMPA AVE,389R,53.0,22507.8C,DISABLED PARKING/CRO,363.0,6394359.2,1909860.2
2479,4273256374,2015-12-30T00:00:00,1424.0,,,CA,201512.0,,NISS,PA,WT,7806 RESEDA BLVD,389R,53.0,5204A-,DISPLAY OF TABS,25.0,6399597.1,1900034.2
2480,4273256385,2015-12-30T00:00:00,1435.0,,,CA,201606.0,,,PA,WT,8136 RESEDA BLVD,389R,53.0,22502A,18 IN. CURB/2 WAY,63.0,99999.0,99999.0
2481,4273256396,2015-12-30T00:00:00,1506.0,,,CA,,,,PA,GY,10626 BALBOA BLVD,389R,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6409903.4,1918485.6
2482,4273256400,2015-12-30T00:00:00,1508.0,,,CA,201603.0,,TOYT,PU,WT,10626 BALBOA BLVD,389R,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6409903.4,1918485.6
2483,4273256411,2015-12-30T00:00:00,1605.0,,,CA,201607.0,,FORD,PA,SL,7300 CALVIN AVE,389R,53.0,80.56E4+,RED ZONE,93.0,6393641.2,1896691.9
2484,4273261241,2015-12-30T00:00:00,707.0,,,CA,201604.0,,HOND,PA,BK,151 VERMONT AVE N,00475,54.0,80.70,NO STOPPING/ANTI-GRI,163.0,6473336.8,1848542.8
2485,4273261252,2015-12-30T00:00:00,710.0,,,CA,201605.0,,TOYT,PA,WT,152 VERMONT AVE N,00475,54.0,80.70,NO STOPPING/ANTI-GRI,163.0,6473336.8,1848525.3
2486,4273261263,2015-12-30T00:00:00,806.0,,,CA,201610.0,,,PA,RD,724 MANSFIELD AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458452.9,1845025.9
2487,4273261274,2015-12-30T00:00:00,809.0,,,CA,201606.0,,VOLV,PA,GN,816 MANSFIELD AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458270.9,1844460.5
2488,4273261285,2015-12-30T00:00:00,811.0,,,CA,201610.0,,DODG,PA,BK,842 MANSFIELD AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458219.7,1844301.5
2489,4273261296,2015-12-30T00:00:00,812.0,,,CA,201609.0,,TOYT,PA,SL,854 MANSFIELD AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458196.0,1844228.1
2490,4273261300,2015-12-30T00:00:00,814.0,,,CA,201606.0,,NISS,PA,GY,936 MANSFIELD AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458037.6,1843736.4
2491,4273261311,2015-12-30T00:00:00,815.0,,,CA,201601.0,,,PA,BK,942 MANSFIELD AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458025.7,1843699.4
2492,4273261322,2015-12-30T00:00:00,816.0,,,CA,201606.0,,,PA,BK,950 MANSFIELD AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458009.7,1843649.9
2493,4273261333,2015-12-30T00:00:00,817.0,,,CA,201605.0,,NISS,PA,SL,950 MANSFIELD AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458009.7,1843649.9
2494,4273261344,2015-12-30T00:00:00,820.0,,,CA,201612.0,,TOYT,PA,GY,915 CITRUS AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458463.5,1843862.3
2495,4273261355,2015-12-30T00:00:00,822.0,,,CA,201611.0,,FORD,PA,BK,723 CITRUS AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458818.3,1853074.6
2496,4273261366,2015-12-30T00:00:00,825.0,,,CA,201607.0,,,PA,BK,5000 CITRUS AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
2497,4273261370,2015-12-30T00:00:00,832.0,,,CA,201603.0,,TOYT,PA,SL,5250 8TH ST W,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6457940.9,1844568.4
2498,4273261381,2015-12-30T00:00:00,836.0,,,CA,201509.0,,VOLV,PA,WT,5200 9TH ST W,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458109.3,1843958.9
2499,4273261392,2015-12-30T00:00:00,837.0,,,CA,201509.0,,VOLV,PA,WT,5200 9TH ST W,00475,54.0,5204A-,DISPLAY OF TABS,25.0,6458109.3,1843958.9
2500,4273261403,2015-12-30T00:00:00,845.0,,,CA,201606.0,,,PA,GY,5000 8TH ST W,00475,54.0,5204A-,DISPLAY OF TABS,25.0,6459408.9,1844543.0
2501,4273261414,2015-12-30T00:00:00,847.0,,,CA,201609.0,,HOND,PA,GN,731 LONGWOOD AVE S,00475,54.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
2502,4273261425,2015-12-30T00:00:00,855.0,,,CA,201607.0,,FORD,PU,RD,826 HIGHLAND AVE S,00475,54.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
2503,4273261436,2015-12-30T00:00:00,857.0,,,CA,201607.0,,FORD,PU,RD,826 HIGHLAND AVE S,00475,54.0,5200,DISPLAY OF PLATES,25.0,99999.0,99999.0
2504,4273261440,2015-12-30T00:00:00,908.0,,,TX,201611.0,,BMW,PA,BK,4601 9TH ST W,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6461622.3,1843979.6
2505,4273261451,2015-12-30T00:00:00,913.0,,,MO,201603.0,,,PA,WT,977 MUIRFIELD ROAD,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
2506,4273261462,2015-12-30T00:00:00,924.0,,,CA,201411.0,,,VN,WT,4400 FRANCIS AVE W,00475,54.0,5204A-,DISPLAY OF TABS,25.0,6463282.0,1843646.3
2507,4273261473,2015-12-30T00:00:00,936.0,,,CA,201411.0,,,VN,WT,4400 FRANCIS AVE W,00475,54.0,80.69.2,COMM VEH OVER TIME L,78.0,6463282.0,1843646.3
2508,4273261484,2015-12-30T00:00:00,948.0,,,CA,201508.0,,TOYT,PU,WT,4400 FRANCIS AVE W,00475,54.0,80.69.2,COMM VEH OVER TIME L,78.0,6463282.0,1843646.3
2509,4273261495,2015-12-30T00:00:00,952.0,,,CA,201508.0,,,PU,WT,4400 FRANCIS AVE W,00475,54.0,5204A-,DISPLAY OF TABS,25.0,6463282.0,1843646.3
2510,4273261506,2015-12-30T00:00:00,958.0,,,CA,201509.0,,,PA,BK,635 PLYMOUTH BLVD S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6463880.0,1845458.8
2511,4273261510,2015-12-30T00:00:00,1000.0,,,CA,201601.0,,,PA,BK,635 PLYMOUTH BLVD S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6463880.0,1845458.8
2512,4273261521,2015-12-30T00:00:00,1005.0,,,CA,201606.0,,BMW,PA,BK,600 WINDSOR BLVD S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6464320.4,1845676.2
2513,4273261532,2015-12-30T00:00:00,1011.0,,,CA,201606.0,,,PA,GY,601 VAN NESS AVE S,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6466063.8,1852250.3
2514,4273261543,2015-12-30T00:00:00,1017.0,,910.0,CA,,,,PA,WT,4601 8TH ST W,00475,54.0,80.69C,PARKED OVER TIME LIM,58.0,99999.0,99999.0
2515,4273261554,2015-12-30T00:00:00,1021.0,,910.0,CA,201605.0,,INFI,PA,WT,4601 8TH ST W,00475,54.0,80.69C,PARKED OVER TIME LIM,58.0,99999.0,99999.0
2516,4273261565,2015-12-30T00:00:00,1106.0,28,,CA,201607.0,,,PA,YE,865 TREMAINE AVE S,00475,54.0,80.58L,PREFERENTIAL PARKING,68.0,99999.0,99999.0
2517,4273261576,2015-12-30T00:00:00,1111.0,28,,CA,201602.0,,,PA,WT,823 TREMAINE AVE S,00475,54.0,80.58L,PREFERENTIAL PARKING,68.0,99999.0,99999.0
2518,4273261580,2015-12-30T00:00:00,1113.0,28,,CA,201604.0,,NISS,PA,GO,817 TREMAINE AVE S,00475,54.0,80.58L,PREFERENTIAL PARKING,68.0,99999.0,99999.0
2519,4273261591,2015-12-30T00:00:00,1127.0,,,CT,,,,PA,WT,3440 WILSHIRE BLVD W,00475,54.0,80.69AP+,NO STOP/STANDING,93.0,99999.0,99999.0
2520,4273261602,2015-12-30T00:00:00,1339.0,,,CA,201509.0,,HOND,PA,BK,533 LUCERNE AVE S,00475,54.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
2521,4273262011,2015-12-30T00:00:00,1011.0,,,CA,201605.0,,FORD,PA,WT,5257 W FOUNTAIN AVE,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
2522,4273262022,2015-12-30T00:00:00,1013.0,,,CA,201604.0,,HOND,PA,BL,5281 W FOUNTAIN AVE,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6469434.0,1857119.7
2523,4273262033,2015-12-30T00:00:00,1018.0,,,CA,201609.0,,DODG,TK,BK,1423 SERRANO AVE N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6468709.8,1857803.8
2524,4273262044,2015-12-30T00:00:00,1021.0,,,CA,201512.0,,,TK,SL,1414 HOBART BLVD N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6469141.9,1857773.1
2525,4273262055,2015-12-30T00:00:00,1109.0,,,CA,201611.0,,BMW,PA,SL,1022 NEW HAMPSHIRE AVE N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6473017.3,1841674.5
2526,4273262066,2015-12-30T00:00:00,1114.0,,,CO,201612.0,,,PA,GY,1023 BERENDO ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472687.5,1855175.0
2527,4273262070,2015-12-30T00:00:00,1117.0,,,CA,201603.0,,,PA,SL,1023 BERENDO ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472687.5,1855175.0
2528,4273262081,2015-12-30T00:00:00,1118.0,,,CA,201603.0,,MITS,PA,WT,1017 BERENDO ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472687.5,1855143.2
2529,4273262092,2015-12-30T00:00:00,1123.0,,,CA,201606.0,,NISS,PA,GO,840 N HELIOTROPE DR,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472357.6,1854070.8
2530,4273262103,2015-12-30T00:00:00,1205.0,,,CA,,,,PA,GY,1326 EDGEMONT ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472016.4,1857390.3
2531,4273262114,2015-12-30T00:00:00,1206.0,,,CA,201609.0,,TOYT,PA,BK,1330 EDGEMONT ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472016.5,1857415.5
2532,4273262125,2015-12-30T00:00:00,1208.0,,,CA,,,,TK,WT,1340 EDGEMONT ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472016.6,1857478.5
2533,4273262136,2015-12-30T00:00:00,1209.0,,,CA,201602.0,,CHEV,PA,WT,1340 EDGEMONT ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472016.6,1857478.5
2534,4273262140,2015-12-30T00:00:00,1213.0,,,CA,201607.0,,,TK,SL,1440 NEW HAMPSHIRE AVE N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6473000.1,1857947.9
2535,4273262151,2015-12-30T00:00:00,1216.0,,,CA,201612.0,,,PA,WT,1324 NEW HAMPSHIRE AVE N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472998.2,1857384.4
2536,4273262162,2015-12-30T00:00:00,1221.0,,,CA,201603.0,,HOND,PA,GY,1304 CATALINA ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472347.5,1857260.6
2537,4273262173,2015-12-30T00:00:00,1223.0,,,CA,201604.0,,NISS,PA,BL,1416 CATALINA ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
2538,4273262184,2015-12-30T00:00:00,1225.0,,,NY,201410.0,,AUDI,PA,BK,1436 CATALINA ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472349.0,1857919.5
2539,4273262195,2015-12-30T00:00:00,1232.0,,,CA,201609.0,,,PA,BK,1440 ALEXANDRIA AVE N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6471350.2,1857926.5
2540,4273262206,2015-12-30T00:00:00,1246.0,,,CA,201601.0,,NISS,PA,GN,1033 BERENDO ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472687.5,1855228.1
2541,4273262210,2015-12-30T00:00:00,1247.0,,,CA,201606.0,,,PA,GY,1033 BERENDO ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472687.5,1855228.1
2542,4273262221,2015-12-30T00:00:00,1250.0,,,CA,201701.0,,TOYT,PA,GY,1011 BERENDO ST N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472687.5,1855111.3
2543,4273267924,2015-12-30T00:00:00,1133.0,PB252,,CA,201603.0,,HOND,PA,GY,5700 PICO BL W,00107,51.0,88.13B+,METER EXP.,63.0,6451858.6,1841028.0
2544,4273267935,2015-12-30T00:00:00,1217.0,PB39,,CA,201512.0,,NISS,PA,GY,5001 PICO BL W,00107,51.0,88.13B+,METER EXP.,63.0,6456895.1,1839933.8
2545,4273267946,2015-12-30T00:00:00,1344.0,PB38,,CA,201606.0,,CHEV,PA,RD,1301 SYCAMORE AV S,00107,51.0,88.13B+,METER EXP.,63.0,6456429.3,1840661.4
2546,4273267950,2015-12-30T00:00:00,1345.0,,,CA,201606.0,,,PA,RD,1301 SYCAMORE AV S,00107,51.0,5200,DISPLAY OF PLATES,25.0,6456429.3,1840661.4
2547,4273279415,2015-12-30T00:00:00,1130.0,,,OR,201501.0,,VOLK,PA,SL,1731 WHITLEY AVE,00495,54.0,80.56E4+,RED ZONE,93.0,6460757.0,1859730.4
2548,4273279426,2015-12-30T00:00:00,1252.0,HO678,,IA,201608.0,,CHEV,PA,SL,1700 LAS PALMAS AV N,00495,54.0,88.13B+,METER EXP.,63.0,6459906.9,1859512.3
2549,4273279430,2015-12-30T00:00:00,1302.0,SV24,,CA,,,TOYT,PA,BK,1500 IVAR AV,00495,54.0,88.13B+,METER EXP.,63.0,6462120.7,1858205.4
2550,4273279452,2015-12-30T00:00:00,1320.0,HO965,,CA,201701.0,,NISS,PA,WT,1701 WHITLEY AV,00495,54.0,88.13B+,METER EXP.,63.0,6460757.0,1859516.0
2551,4273279463,2015-12-30T00:00:00,1359.0,HO213,,CA,201605.0,,,PA,BL,1601 IVAR AV,00495,54.0,88.13B+,METER EXP.,63.0,6462312.7,1858856.2
2552,4273279474,2015-12-30T00:00:00,1402.0,SV32,,CA,201609.0,,KIA,PA,BK,1501 IVAR AV,00495,54.0,88.13B+,METER EXP.,63.0,6462120.7,1858205.4
2553,4273279485,2015-12-30T00:00:00,1447.0,HO35,,CA,201602.0,,TOYT,PA,SL,1601 LAS PALMAS AV N,00495,54.0,88.13B+,METER EXP.,63.0,6459910.7,1858835.4
2554,4273279496,2015-12-30T00:00:00,1614.0,HO674,,CA,201605.0,,,PA,SL,1700 LAS PALMAS AV N,00495,54.0,88.13B+,METER EXP.,63.0,6459906.9,1859512.3
2555,4273279500,2015-12-30T00:00:00,1618.0,HO954A,,ID,201608.0,,,PA,TN,1700 WHITLEY AV,00495,54.0,88.13B+,METER EXP.,63.0,6460757.0,1859516.0
2556,4273279511,2015-12-30T00:00:00,1620.0,HO649,,CA,201604.0,,TOYT,PA,GN,1701 WHITLEY AV,00495,54.0,88.13B+,METER EXP.,63.0,6460757.0,1859516.0
2557,4273281552,2015-12-30T00:00:00,119.0,,,CA,201606.0,,,PA,RD,168 66TH ST W,00500,55.0,22514,FIRE HYDRANT,68.0,6478153.0,1815087.6
2558,4273281563,2015-12-30T00:00:00,122.0,,,CA,,,,PU,RD,207 66TH ST W,00500,55.0,22500H,DOUBLE PARKING,68.0,6477908.8,1815125.2
2559,4273281574,2015-12-30T00:00:00,133.0,,,OR,201704.0,,DODG,PA,GN,9526 BARING CROSS ST,00500,55.0,80.56E4+,RED ZONE,93.0,6473915.0,1804250.7
2560,4273281585,2015-12-30T00:00:00,156.0,,,CA,,,,PA,GY,7226 CRENSHAW BLVD,00500,55.0,80.56E4+,RED ZONE,93.0,6461347.3,1813188.8
2561,4273281596,2015-12-30T00:00:00,207.0,,,CA,201607.0,,TOYT,PU,RD,1500 VERNON AVE,00500,55.0,22514,FIRE HYDRANT,68.0,6469696.9,1823869.3
2562,4273281600,2015-12-30T00:00:00,213.0,,,CA,,,PLYM,PA,GN,4534 WESLEY AVE,00500,55.0,22500H,DOUBLE PARKING,68.0,6474442.3,1823343.3
2563,4273281611,2015-12-30T00:00:00,310.0,,,CA,,,TOYT,PA,GY,7314 MCKINLEY AVE S,00500,55.0,80.61,STANDNG IN ALLEY,68.0,6482596.6,1812931.6
2564,4273281622,2015-12-30T00:00:00,315.0,,,IN,,,VOLV,TK,RD,7600 AVALON BLVD S,00500,55.0,80.56E4+,RED ZONE,93.0,6481270.5,1811991.2
2565,4273281633,2015-12-30T00:00:00,631.0,,,CA,201605.0,,,PA,GY,914 81ST ST W,00500,55.0,22514,FIRE HYDRANT,68.0,6473829.4,1809947.0
2566,4273281644,2015-12-30T00:00:00,712.0,,,CA,8.0,,,PA,GN,8124 HOOVER ST S,00500,55.0,80.69AP+,NO STOP/STANDING,93.0,6474614.4,1809856.6
2567,4273281655,2015-12-30T00:00:00,714.0,,,CA,201602.0,,NISS,PA,WT,7918 HOOVER ST S,00500,55.0,80.69AP+,NO STOP/STANDING,93.0,6474613.3,1810538.3
2568,4273281666,2015-12-30T00:00:00,716.0,,,CA,201606.0,,,PA,GN,7420 HOOVER ST S,00500,55.0,80.69AP+,NO STOP/STANDING,93.0,6474622.5,1812490.5
2569,4273281670,2015-12-30T00:00:00,718.0,,,CA,201605.0,,,PA,OR,6938 HOOVER ST S,00500,55.0,80.69AP+,NO STOP/STANDING,93.0,6474630.3,1813905.2
2570,4273281692,2015-12-30T00:00:00,811.0,,,CA,201608.0,,NISS,PA,GY,7916 FIGUEROA ST S,00500,55.0,80.70,NO STOPPING/ANTI-GRI,163.0,6475950.2,1810750.4
2571,4273283733,2015-12-30T00:00:00,1010.0,,,CA,201612.0,,,PA,BK,2701 BEACHWOOD DR N,00107,54.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
2572,4273283744,2015-12-30T00:00:00,1015.0,,,CA,201608.0,,,PA,BK,3130 BEACHWOOD DR N,00107,54.0,22502A,18 IN. CURB/2 WAY,63.0,6465536.8,1868737.1
2573,4273283755,2015-12-30T00:00:00,1035.0,,,NV,201612.0,,HYUN,PA,WT,3387 DERONDA DR,00107,54.0,22502A,18 IN. CURB/2 WAY,63.0,6464965.4,1869815.5
2574,4273283766,2015-12-30T00:00:00,1049.0,,,CA,201610.0,,GMC,PA,WT,3000 CANYON LAKE DR,00107,54.0,22502A,18 IN. CURB/2 WAY,63.0,99999.0,99999.0
2575,4273283770,2015-12-30T00:00:00,1121.0,,,CA,201611.0,,DODG,PA,WT,3075 BEACHWOOD DR N,00107,54.0,80.56E4+,RED ZONE,93.0,6465469.4,1868264.1
2576,4273283781,2015-12-30T00:00:00,1219.0,,,CA,,,TOYT,PA,WT,3050 CANYON LAKE DR,00400,54.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
2577,4273283792,2015-12-30T00:00:00,1242.0,,,AB,201612.0,,HYUN,PA,BK,3109 BEACHWOOD DR N,00400,54.0,80.56E4+,RED ZONE,93.0,6465500.0,1868550.3
2578,4273283803,2015-12-30T00:00:00,1245.0,,,CA,201606.0,,,PA,RD,3148 BEACHWOOD DR N,00400,54.0,22502A,18 IN. CURB/2 WAY,63.0,6465659.5,1868820.2
